"Image type","Feature Class","Feature Name","103: RTSTRUCT: TN_mammella_segm_segment_t_mammella","103: RTSTRUCT: TN_mammella_segm_segment_n_ascella"
"wavelet-LHH","glcm","ClusterProminence","0.534083026391525","0.7105224779911388"
"wavelet-LHH","glcm","ClusterShade","-0.009610681622728252","-0.017808000398424235"
"wavelet-LHH","glcm","ClusterTendency","0.5120325642445198","0.5486992986559477"
"wavelet-LHH","glcm","Contrast","0.4993709383686722","0.554019743010132"
"wavelet-LHH","glcm","Correlation","0.01234048368722204","-0.004971056413306674"
"wavelet-LHH","glcm","DifferenceAverage","0.49685698951765933","0.52570816876366"
"wavelet-LHH","glcm","DifferenceEntropy","0.9851408948694474","1.066784319828899"
"wavelet-LHH","glcm","DifferenceVariance","0.24382117706151368","0.2686919238402687"
"wavelet-LHH","glcm","Id","0.7519904967163391","0.7418008466702555"
"wavelet-LHH","glcm","Idm","0.7518229001262716","0.7399770730428171"
"wavelet-LHH","glcm","Idmn","0.9501789345716412","0.9679263976809565"
"wavelet-LHH","glcm","Idn","0.8759114500631356","0.8957948094281701"
"wavelet-LHH","glcm","Imc1","-0.028882398054795064","-0.028013355237985656"
"wavelet-LHH","glcm","Imc2","0.1739603683016328","0.16361558872492843"
"wavelet-LHH","glcm","InverseVariance","0.49465728427302313","0.5015368186014504"
"wavelet-LHH","glcm","JointAverage","1.5193237110979578","2.5044932305268355"
"wavelet-LHH","glcm","JointEnergy","0.257573676478307","0.24549000850604152"
"wavelet-LHH","glcm","JointEntropy","2.000202891849962","2.167037755668652"
"wavelet-LHH","glcm","MCC","0.1423176173581489","0.13522930690470747"
"wavelet-LHH","glcm","MaximumProbability","0.2867853919583828","0.27559937658845524"
"wavelet-LHH","glcm","SumAverage","3.0386474221959157","5.008986461053671"
"wavelet-LHH","glcm","SumEntropy","1.4950363278429926","1.5672719060419262"
"wavelet-LHH","glcm","SumSquares","0.252850875653298","0.27567976041652"
"wavelet-LHH","gldm","DependenceEntropy","4.802370685366546","4.923190613850342"
"wavelet-LHH","gldm","DependenceNonUniformity","38.96007984031936","182.22181221812218"
"wavelet-LHH","gldm","DependenceNonUniformityNormalized","0.07776463041979913","0.07471169012633136"
"wavelet-LHH","gldm","DependenceVariance","13.29833745682288","13.802774747714677"
"wavelet-LHH","gldm","GrayLevelNonUniformity","249.82634730538922","1185.0844608446084"
"wavelet-LHH","gldm","GrayLevelVariance","0.25355277469014065","0.27867805533323886"
"wavelet-LHH","gldm","HighGrayLevelEmphasis","2.5668662674650697","6.552275522755227"
"wavelet-LHH","gldm","LargeDependenceEmphasis","120.48902195608783","134.02829028290282"
"wavelet-LHH","gldm","LargeDependenceHighGrayLevelEmphasis","316.0918163672655","883.4108241082411"
"wavelet-LHH","gldm","LargeDependenceLowGrayLevelEmphasis","71.59054113994233","23.88121839551729"
"wavelet-LHH","gldm","LowGrayLevelEmphasis","0.6105012197826568","0.1848264315976493"
"wavelet-LHH","gldm","SmallDependenceEmphasis","0.018052410737882916","0.021706517018979302"
"wavelet-LHH","gldm","SmallDependenceHighGrayLevelEmphasis","0.05652623199112041","0.16244911552771077"
"wavelet-LHH","gldm","SmallDependenceLowGrayLevelEmphasis","0.010651742073497917","0.006435186806394813"
"wavelet-LHH","glrlm","GrayLevelNonUniformity","159.45655772830767","718.850309748437"
"wavelet-LHH","glrlm","GrayLevelNonUniformityNormalized","0.49694046609226655","0.4774936939683959"
"wavelet-LHH","glrlm","GrayLevelVariance","0.256339848258529","0.296122843888633"
"wavelet-LHH","glrlm","HighGrayLevelRunEmphasis","2.5489776268875084","6.547851747350464"
"wavelet-LHH","glrlm","LongRunEmphasis","3.942560288502485","4.298947695715429"
"wavelet-LHH","glrlm","LongRunHighGrayLevelEmphasis","10.146235493183925","28.212956503205724"
"wavelet-LHH","glrlm","LongRunLowGrayLevelEmphasis","2.39528221001455","0.7802512710510061"
"wavelet-LHH","glrlm","LowGrayLevelRunEmphasis","0.6163963159605482","0.18836380104622297"
"wavelet-LHH","glrlm","RunEntropy","2.475678430332604","2.6968369153758402"
"wavelet-LHH","glrlm","RunLengthNonUniformity","152.97799088892177","691.9402814676571"
"wavelet-LHH","glrlm","RunLengthNonUniformityNormalized","0.4615710074378751","0.44617627214240707"
"wavelet-LHH","glrlm","RunPercentage","0.6402579456471672","0.6167407827924433"
"wavelet-LHH","glrlm","RunVariance","1.0050192542217784","1.2040879867979968"
"wavelet-LHH","glrlm","ShortRunEmphasis","0.6831392616749663","0.6732869913264952"
"wavelet-LHH","glrlm","ShortRunHighGrayLevelEmphasis","1.7286257647917873","4.410252739896319"
"wavelet-LHH","glrlm","ShortRunLowGrayLevelEmphasis","0.4254083585781864","0.12952578208156737"
"wavelet-LHH","glszm","GrayLevelNonUniformity","1.0","10.538461538461538"
"wavelet-LHH","glszm","GrayLevelNonUniformityNormalized","0.3333333333333333","0.40532544378698226"
"wavelet-LHH","glszm","GrayLevelVariance","0.6666666666666666","1.9955621301775148"
"wavelet-LHH","glszm","HighGrayLevelZoneEmphasis","4.666666666666667","9.038461538461538"
"wavelet-LHH","glszm","LargeAreaEmphasis","41721.0","110966.11538461539"
"wavelet-LHH","glszm","LargeAreaHighGrayLevelEmphasis","108804.66666666667","726362.8076923077"
"wavelet-LHH","glszm","LargeAreaLowGrayLevelEmphasis","24950.453703703704","19895.572115384617"
"wavelet-LHH","glszm","LowGrayLevelZoneEmphasis","0.4537037037037037","0.4393696581196581"
"wavelet-LHH","glszm","SizeZoneNonUniformity","1.0","10.923076923076923"
"wavelet-LHH","glszm","SizeZoneNonUniformityNormalized","0.3333333333333333","0.42011834319526625"
"wavelet-LHH","glszm","SmallAreaEmphasis","0.3333440415617423","0.6690705661638192"
"wavelet-LHH","glszm","SmallAreaHighGrayLevelEmphasis","3.0000256155792235","6.387019575058061"
"wavelet-LHH","glszm","SmallAreaLowGrayLevelEmphasis","0.03704401842774235","0.3062900738018461"
"wavelet-LHH","glszm","ZoneEntropy","1.5849625007211552","2.5875282962354156"
"wavelet-LHH","glszm","ZonePercentage","0.005988023952095809","0.01066010660106601"
"wavelet-LHH","glszm","ZoneVariance","13832.0","102166.23224852071"
"wavelet-LHH","ngtdm","Busyness","29.548059269825472","54.72358016749391"
"wavelet-LHH","ngtdm","Coarseness","0.008230790431082756","0.001692210964151388"
"wavelet-LHH","ngtdm","Complexity","1.9372579008135973","3.4645681444944336"
"wavelet-LHH","ngtdm","Contrast","0.04130688984726361","0.023835533065685935"
"wavelet-LHH","ngtdm","Strength","0.028172338524919644","0.009770733898165384"
"wavelet-HLL","firstorder","10Percentile","-23.33370679101246","-18.449011204931825"
"wavelet-HLL","firstorder","90Percentile","13.081120132966213","15.094060978289624"
"wavelet-HLL","firstorder","Energy","119382.64777370344","427457.9512492461"
"wavelet-HLL","firstorder","Entropy","1.4772118064151285","1.2974256055935445"
"wavelet-HLL","firstorder","InterquartileRange","18.88748223412701","17.30532096587511"
"wavelet-HLL","firstorder","Kurtosis","3.190344114187822","3.0930294824871574"
"wavelet-HLL","firstorder","Maximum","42.044805274123114","45.75319731797259"
"wavelet-HLL","firstorder","MeanAbsoluteDeviation","11.521180368851784","10.399931386142697"
"wavelet-HLL","firstorder","Mean","-4.421419133157833","-1.9484929046374246"
"wavelet-HLL","firstorder","Median","-4.2310862186922495","-2.0207949784230808"
"wavelet-HLL","firstorder","Minimum","-44.538787275626056","-50.6848398058762"
"wavelet-HLL","firstorder","Range","86.58359254974917","96.4380371238488"
"wavelet-HLL","firstorder","RobustMeanAbsoluteDeviation","7.793551938490212","7.265814358443258"
"wavelet-HLL","firstorder","RootMeanSquared","15.436603192126968","13.238561576218052"
"wavelet-HLL","firstorder","Skewness","-0.07343825220513857","0.04191377094732387"
"wavelet-HLL","firstorder","TotalEnergy","372296.1983391802","1333032.6740751273"
"wavelet-HLL","firstorder","Uniformity","0.4125123007478058","0.4561405720658273"
"wavelet-HLL","firstorder","Variance","218.73977096013033","171.46288800789458"
"wavelet-HLL","glcm","Autocorrelation","5.433789107232964","11.704179525697564"
"wavelet-HLL","glcm","ClusterProminence","3.2114062876104716","1.7006212326843015"
"wavelet-HLL","glcm","ClusterShade","0.005857172027727568","0.08102299299484092"
"wavelet-HLL","glcm","ClusterTendency","1.0292077093997263","0.7493184888332021"
"wavelet-HLL","glcm","Contrast","0.8577260145751565","0.6336794309328273"
"wavelet-HLL","glcm","Correlation","0.0915048195319944","0.08294990189495577"
"wavelet-HLL","glcm","DifferenceAverage","0.6560806119001198","0.5455506017016388"
"wavelet-HLL","glcm","DifferenceEntropy","1.2877439540392932","1.17829910761316"
"wavelet-HLL","glcm","DifferenceVariance","0.3851521187406647","0.3218799359254744"
"wavelet-HLL","glcm","Id","0.7038710570631859","0.74132688563326"
"wavelet-HLL","glcm","Idm","0.6921242343174439","0.7360327166025383"
"wavelet-HLL","glcm","Idmn","0.9535350122315388","0.9764087483792461"
"wavelet-HLL","glcm","Idn","0.875311539145419","0.9111311326624902"
"wavelet-HLL","glcm","Imc1","-0.08885667257115164","-0.04396248762466083"
"wavelet-HLL","glcm","Imc2","0.3953400910919496","0.24922197980518707"
"wavelet-HLL","glcm","InverseVariance","0.49566058994136597","0.4739376401889963"
"wavelet-HLL","glcm","JointAverage","2.3218259833856774","3.41690832598731"
"wavelet-HLL","glcm","JointEnergy","0.18008422352776718","0.22461766034175965"
"wavelet-HLL","glcm","JointEntropy","2.8690754996280643","2.4957494724364437"
"wavelet-HLL","glcm","MCC","0.3192925800360875","0.20355716503808513"
"wavelet-HLL","glcm","MaximumProbability","0.2788504872435514","0.31160898302090617"
"wavelet-HLL","glcm","SumAverage","4.643651966771355","6.83381665197462"
"wavelet-HLL","glcm","SumEntropy","1.9939187393127231","1.7950487830234985"
"wavelet-HLL","glcm","SumSquares","0.4717334309937207","0.3457494799415074"
"wavelet-HLL","gldm","DependenceEntropy","5.256851238558928","5.225276690659166"
"wavelet-HLL","gldm","DependenceNonUniformity","33.582834331337324","145.04920049200493"
"wavelet-HLL","gldm","DependenceNonUniformityNormalized","0.06703160545177111","0.05947076690939111"
"wavelet-HLL","gldm","DependenceVariance","18.785733921378803","21.525342674500955"
"wavelet-HLL","gldm","GrayLevelNonUniformity","206.6686626746507","1112.5268552685527"
"wavelet-HLL","gldm","GrayLevelVariance","0.4557192999231079","0.3556505675757864"
"wavelet-HLL","gldm","HighGrayLevelEmphasis","5.872255489021956","12.039770397703977"
"wavelet-HLL","gldm","LargeDependenceEmphasis","102.3932135728543","144.60885608856088"
"wavelet-HLL","gldm","LargeDependenceHighGrayLevelEmphasis","562.810379241517","1626.5211152111522"
"wavelet-HLL","gldm","LargeDependenceLowGrayLevelEmphasis","22.67058937680195","13.851205184274066"
"wavelet-HLL","gldm","LowGrayLevelEmphasis","0.26090873807939674","0.0946455742335201"
"wavelet-HLL","gldm","SmallDependenceEmphasis","0.042987476329321976","0.03315041505350629"
"wavelet-HLL","gldm","SmallDependenceHighGrayLevelEmphasis","0.29528445609806525","0.4534574777888266"
"wavelet-HLL","gldm","SmallDependenceLowGrayLevelEmphasis","0.015809696361878765","0.004228626266724556"
"wavelet-HLL","glrlm","GrayLevelNonUniformity","131.19600937726767","632.2682310791586"
"wavelet-HLL","glrlm","GrayLevelNonUniformityNormalized","0.381070074980971","0.42295463864349847"
"wavelet-HLL","glrlm","GrayLevelVariance","0.5255477579050123","0.4217992361355704"
"wavelet-HLL","glrlm","HighGrayLevelRunEmphasis","5.97990814392647","12.34266222942566"
"wavelet-HLL","glrlm","LongRunEmphasis","3.3526756503490125","4.161666491901038"
"wavelet-HLL","glrlm","LongRunHighGrayLevelEmphasis","19.216739191854394","48.445931453661736"
"wavelet-HLL","glrlm","LongRunLowGrayLevelEmphasis","0.821805868153048","0.3953523307191408"
"wavelet-HLL","glrlm","LowGrayLevelRunEmphasis","0.2751589157602925","0.09510136159484767"
"wavelet-HLL","glrlm","RunEntropy","2.7943910529983804","2.937060616225469"
"wavelet-HLL","glrlm","RunLengthNonUniformity","191.80081510507173","685.5909507965882"
"wavelet-HLL","glrlm","RunLengthNonUniformityNormalized","0.5322350405101323","0.44565427377163735"
"wavelet-HLL","glrlm","RunPercentage","0.6867802855826809","0.6117576560380988"
"wavelet-HLL","glrlm","RunVariance","0.8498508761309155","1.2056307215547635"
"wavelet-HLL","glrlm","ShortRunEmphasis","0.7393126866777165","0.6781415167028887"
"wavelet-HLL","glrlm","ShortRunHighGrayLevelEmphasis","4.484825052626871","8.543400034099163"
"wavelet-HLL","glrlm","ShortRunLowGrayLevelEmphasis","0.2131946916566617","0.06519592821198862"
"wavelet-HLL","glszm","GrayLevelNonUniformity","6.6","25.81578947368421"
"wavelet-HLL","glszm","GrayLevelNonUniformityNormalized","0.33","0.3396814404432133"
"wavelet-HLL","glszm","GrayLevelVariance","1.6099999999999999","1.9326523545706373"
"wavelet-HLL","glszm","HighGrayLevelZoneEmphasis","6.9","13.907894736842104"
"wavelet-HLL","glszm","LargeAreaEmphasis","4989.05","34228.96052631579"
"wavelet-HLL","glszm","LargeAreaHighGrayLevelEmphasis","27326.1","393162.38157894736"
"wavelet-HLL","glszm","LargeAreaLowGrayLevelEmphasis","1057.3065972222223","3212.7382456140353"
"wavelet-HLL","glszm","LowGrayLevelZoneEmphasis","0.5059027777777778","0.1462719298245614"
"wavelet-HLL","glszm","SizeZoneNonUniformity","4.1","20.157894736842106"
"wavelet-HLL","glszm","SizeZoneNonUniformityNormalized","0.205","0.26523545706371193"
"wavelet-HLL","glszm","SmallAreaEmphasis","0.43620666788466667","0.5054146628828137"
"wavelet-HLL","glszm","SmallAreaHighGrayLevelEmphasis","3.304416785355034","7.661187675084332"
"wavelet-HLL","glszm","SmallAreaLowGrayLevelEmphasis","0.196448647581868","0.07522080358207504"
"wavelet-HLL","glszm","ZoneEntropy","3.646439344671011","3.817531007122988"
"wavelet-HLL","glszm","ZonePercentage","0.03992015968063872","0.031160311603116032"
"wavelet-HLL","glszm","ZoneVariance","4361.547500000001","33199.057306094175"
"wavelet-HLL","ngtdm","Busyness","11.900732327854831","25.373602307564013"
"wavelet-HLL","ngtdm","Coarseness","0.0108612615075573","0.0020504164084118245"
"wavelet-HLL","ngtdm","Complexity","3.1641810268809363","5.480908702402496"
"wavelet-HLL","ngtdm","Contrast","0.041811443164437516","0.01754745510319474"
"wavelet-HLL","ngtdm","Strength","0.05034254127770235","0.02102866405590959"
"wavelet-HLH","firstorder","10Percentile","-9.776439552588009","-11.535396297437641"
"wavelet-HLH","firstorder","90Percentile","10.883290169557844","12.215852946779991"
"wavelet-HLH","firstorder","Energy","30097.269999231692","212356.4743723829"
"wavelet-HLH","firstorder","Entropy","0.9995142592467628","1.0731572296987504"
"wavelet-HLH","firstorder","InterquartileRange","10.642934189780217","12.567155467876578"
"wavelet-HLH","firstorder","Kurtosis","2.6671016886348924","2.9998957830360995"
"wavelet-HLH","firstorder","Maximum","19.767209490008472","30.326684855366967"
"wavelet-HLH","firstorder","MeanAbsoluteDeviation","6.2527236356083655","7.47316540172797"
"wavelet-HLH","firstorder","Mean","0.02727421623693174","0.3631742101392398"
"wavelet-HLH","firstorder","Median","-0.25447706038375595","0.5319904954956383"
"wavelet-HLH","firstorder","Minimum","-24.364463916729665","-33.89430641481425"
"wavelet-HLH","firstorder","Range","44.13167340673814","64.22099127018122"
"wavelet-HLH","firstorder","RobustMeanAbsoluteDeviation","4.446050247690972","5.269384312730194"
"wavelet-HLH","firstorder","RootMeanSquared","7.750767137260112","9.330971287220244"
"wavelet-HLH","firstorder","Skewness","0.039441760708662815","-0.01962523153898635"
"wavelet-HLH","firstorder","TotalEnergy","93858.6922811573","662236.1756577175"
"wavelet-HLH","firstorder","Uniformity","0.5003366520452109","0.49175764000362426"
"wavelet-HLH","firstorder","Variance","60.07364733315999","86.93512965601833"
"wavelet-HLH","glcm","Autocorrelation","2.2185124833809087","6.318579201971787"
"wavelet-HLH","glcm","ClusterProminence","0.5084771669239231","0.6487773557056783"
"wavelet-HLH","glcm","ClusterShade","0.01274527215154894","-0.016793974923120732"
"wavelet-HLH","glcm","ClusterTendency","0.5084447080284847","0.5344091185391213"
"wavelet-HLH","glcm","Contrast","0.4908844363463481","0.5413751576764543"
"wavelet-HLH","glcm","Correlation","0.017571096645144793","-0.006362594737524644"
"wavelet-HLH","glcm","DifferenceAverage","0.4908844363463481","0.5211609475726446"
"wavelet-HLH","glcm","DifferenceEntropy","0.9713061863910062","1.0420438422091753"
"wavelet-HLH","glcm","DifferenceVariance","0.24057158367394393","0.25965671821052766"
"wavelet-HLH","glcm","Id","0.7545577818268259","0.742770543988436"
"wavelet-HLH","glcm","Idm","0.7545577818268259","0.7414409472240586"
"wavelet-HLH","glcm","Idmn","0.9018231127307303","0.968515702343675"
"wavelet-HLH","glcm","Idn","0.8363718545512172","0.8964395583754978"
"wavelet-HLH","glcm","Imc1","-0.02871512429612803","-0.03220869230254922"
"wavelet-HLH","glcm","Imc2","0.15210078064376426","0.20192933882400832"
"wavelet-HLH","glcm","InverseVariance","0.4908844363463481","0.5036436765780536"
"wavelet-HLH","glcm","JointAverage","1.4879849005180277","2.5140215015023752"
"wavelet-HLH","glcm","JointEnergy","0.2597638441386395","0.25025273405137555"
"wavelet-HLH","glcm","JointEntropy","1.9703291040648852","2.119779388891065"
"wavelet-HLH","glcm","MCC","0.13139672022137838","0.1644200478061097"
"wavelet-HLH","glcm","MaximumProbability","0.2875713866564966","0.2877368112497792"
"wavelet-HLH","glcm","SumAverage","2.9759698010360554","5.02804300300475"
"wavelet-HLH","glcm","SumEntropy","1.4794446677185369","1.5423861782081754"
"wavelet-HLH","glcm","SumSquares","0.2498322860937082","0.2689460690538939"
"wavelet-HLH","gldm","DependenceEntropy","4.846323789253807","4.844633051372132"
"wavelet-HLH","gldm","DependenceNonUniformity","37.750499001996005","193.32144321443215"
"wavelet-HLH","gldm","DependenceNonUniformityNormalized","0.07535029740917366","0.07926258434376061"
"wavelet-HLH","gldm","DependenceVariance","13.682104852171902","12.890038715885314"
"wavelet-HLH","gldm","GrayLevelNonUniformity","250.6686626746507","1199.3968839688398"
"wavelet-HLH","gldm","GrayLevelVariance","0.2498316739773945","0.26764475926842085"
"wavelet-HLH","gldm","HighGrayLevelEmphasis","2.461077844311377","6.617466174661747"
"wavelet-HLH","gldm","LargeDependenceEmphasis","122.44910179640719","133.40344403444035"
"wavelet-HLH","gldm","LargeDependenceHighGrayLevelEmphasis","293.8502994011976","891.5637556375564"
"wavelet-HLH","gldm","LargeDependenceLowGrayLevelEmphasis","79.59880239520957","23.41489567673455"
"wavelet-HLH","gldm","LowGrayLevelEmphasis","0.6347305389221557","0.1807434741014077"
"wavelet-HLH","gldm","SmallDependenceEmphasis","0.0164039293988054","0.022374751108309523"
"wavelet-HLH","gldm","SmallDependenceHighGrayLevelEmphasis","0.039426184524261824","0.16539668285256487"
"wavelet-HLH","gldm","SmallDependenceLowGrayLevelEmphasis","0.010648365617441296","0.006026590177141865"
"wavelet-HLH","glrlm","GrayLevelNonUniformity","159.70398476621455","730.526195169504"
"wavelet-HLH","glrlm","GrayLevelNonUniformityNormalized","0.5001567004280099","0.4855012406449792"
"wavelet-HLH","glrlm","GrayLevelVariance","0.2499216497859951","0.27986489267448483"
"wavelet-HLH","glrlm","HighGrayLevelRunEmphasis","2.4793259199152873","6.596846159123867"
"wavelet-HLH","glrlm","LongRunEmphasis","4.143204340465374","4.344839107444215"
"wavelet-HLH","glrlm","LongRunHighGrayLevelEmphasis","10.115346729429753","28.880004752327586"
"wavelet-HLH","glrlm","LongRunLowGrayLevelEmphasis","2.65016874322428","0.7729334973884969"
"wavelet-HLH","glrlm","LowGrayLevelRunEmphasis","0.6301685200211782","0.18358073611924489"
"wavelet-HLH","glrlm","RunEntropy","2.452731114486097","2.660121258840373"
"wavelet-HLH","glrlm","RunLengthNonUniformity","152.27380609479195","687.6632255450518"
"wavelet-HLH","glrlm","RunLengthNonUniformityNormalized","0.4608847205515521","0.4425012323703875"
"wavelet-HLH","glrlm","RunPercentage","0.6373407032089667","0.6162361623616237"
"wavelet-HLH","glrlm","RunVariance","1.054652019163118","1.2084644282499915"
"wavelet-HLH","glrlm","ShortRunEmphasis","0.6833318982049182","0.6712334142693511"
"wavelet-HLH","glrlm","ShortRunHighGrayLevelEmphasis","1.721865399427499","4.418969606887641"
"wavelet-HLH","glrlm","ShortRunLowGrayLevelEmphasis","0.4236985228992732","0.12523833437500292"
"wavelet-HLH","glszm","GrayLevelNonUniformity","1.6666666666666667","8.23076923076923"
"wavelet-HLH","glszm","GrayLevelNonUniformityNormalized","0.5555555555555556","0.3165680473372781"
"wavelet-HLH","glszm","GrayLevelVariance","0.2222222222222222","1.698224852071006"
"wavelet-HLH","glszm","HighGrayLevelZoneEmphasis","2.0","8.538461538461538"
"wavelet-HLH","glszm","LargeAreaEmphasis","41521.666666666664","111769.57692307692"
"wavelet-HLH","glszm","LargeAreaHighGrayLevelEmphasis","101057.66666666667","748046.6153846154"
"wavelet-HLH","glszm","LargeAreaLowGrayLevelEmphasis","26637.666666666668","19582.60096153846"
"wavelet-HLH","glszm","LowGrayLevelZoneEmphasis","0.75","0.39075854700854695"
"wavelet-HLH","glszm","SizeZoneNonUniformity","1.0","14.615384615384615"
"wavelet-HLH","glszm","SizeZoneNonUniformityNormalized","0.3333333333333333","0.5621301775147929"
"wavelet-HLH","glszm","SmallAreaEmphasis","0.0833440584201881","0.7735043267623275"
"wavelet-HLH","glszm","SmallAreaHighGrayLevelEmphasis","0.0833608549802526","7.096154182066298"
"wavelet-HLH","glszm","SmallAreaLowGrayLevelEmphasis","0.083339859280172","0.30636426678626383"
"wavelet-HLH","glszm","ZoneEntropy","1.5849625007211552","2.5664418929347805"
"wavelet-HLH","glszm","ZonePercentage","0.005988023952095809","0.01066010660106601"
"wavelet-HLH","glszm","ZoneVariance","13632.666666666668","102969.69378698224"
"wavelet-HLH","ngtdm","Busyness","132.6642226444153","53.80844791488483"
"wavelet-HLH","ngtdm","Coarseness","0.008174137403436815","0.0016745771749838124"
"wavelet-HLH","ngtdm","Complexity","0.48837152729845595","3.4732562573588197"
"wavelet-HLH","ngtdm","Contrast","0.12199752266052885","0.022645353799130793"
"wavelet-HLH","ngtdm","Strength","0.008175018722479055","0.009808211830096085"
"wavelet-HHL","firstorder","10Percentile","-7.095856800296086","-7.848173930585278"
"wavelet-HHL","firstorder","90Percentile","6.929399702043637","7.640350844065145"
"wavelet-HHL","firstorder","Energy","14727.784699386852","93687.8257327594"
"wavelet-HHL","firstorder","Entropy","0.9999281517309253","1.0095688113552705"
"wavelet-HHL","firstorder","InterquartileRange","7.448364373505278","7.723147275593922"
"wavelet-HHL","firstorder","Kurtosis","2.7558322783293927","3.578273568802392"
"wavelet-HHL","firstorder","Maximum","15.500372701616405","28.75998190000733"
"wavelet-HHL","firstorder","MeanAbsoluteDeviation","4.3646826725562615","4.817748719318736"
"wavelet-HHL","firstorder","Mean","0.015666429982571336","-0.026279488240480407"
"wavelet-HHL","firstorder","Median","-0.06846607206596689","0.030163317007000867"
"wavelet-HHL","firstorder","Minimum","-15.28987265208991","-25.599618023138436"
"wavelet-HHL","firstorder","Range","30.790245353706315","54.359599923145765"
"wavelet-HHL","firstorder","RobustMeanAbsoluteDeviation","3.0937133283873255","3.25925320282318"
"wavelet-HHL","firstorder","RootMeanSquared","5.421879364858604","6.197773202881669"
"wavelet-HHL","firstorder","Skewness","-0.034500460886126905","-0.01779822722315936"
"wavelet-HHL","firstorder","TotalEnergy","45928.77068645012","292166.59205855645"
"wavelet-HHL","firstorder","Uniformity","0.500049800598404","0.4991948689474594"
"wavelet-HHL","firstorder","Variance","29.39653041005114","38.41170206285591"
"wavelet-HHL","glcm","Autocorrelation","2.2418424434075197","6.248846596625723"
"wavelet-HHL","glcm","ClusterProminence","0.5012801116337307","0.5136217999427609"
"wavelet-HHL","glcm","ClusterShade","0.00288720047564488","-0.0008016892746392466"
"wavelet-HHL","glcm","ClusterTendency","0.5012980219775375","0.5054813641387077"
"wavelet-HHL","glcm","Contrast","0.49861707783671727","0.5010034335268115"
"wavelet-HHL","glcm","Correlation","0.00267497266810676","0.004449907020651075"
"wavelet-HHL","glcm","DifferenceAverage","0.49861707783671727","0.4991164304343563"
"wavelet-HHL","glcm","DifferenceEntropy","0.973835951530056","0.9961556197450777"
"wavelet-HHL","glcm","DifferenceVariance","0.24118390122723082","0.2473712160792244"
"wavelet-HHL","glcm","Id","0.7506914610816414","0.750756285298231"
"wavelet-HHL","glcm","Idm","0.7506914610816414","0.7506304850920673"
"wavelet-HHL","glcm","Idmn","0.9002765844326567","0.9705625098471132"
"wavelet-HHL","glcm","Idn","0.8337943073877608","0.9002396140162104"
"wavelet-HHL","glcm","Imc1","-0.02617593972013057","-0.014560364278060348"
"wavelet-HHL","glcm","Imc2","0.17459794449733884","0.10601944965054576"
"wavelet-HHL","glcm","InverseVariance","0.49861707783671727","0.497465302728458"
"wavelet-HHL","glcm","JointAverage","1.4970503274419598","2.499544577912855"
"wavelet-HHL","glcm","JointEnergy","0.2588585488656418","0.2536748298252957"
"wavelet-HHL","glcm","JointEntropy","1.973702502042286","2.0041780883396205"
"wavelet-HHL","glcm","MCC","0.1486687485705163","0.08287978880807707"
"wavelet-HHL","glcm","MaximumProbability","0.28805764532489253","0.26699432688503194"
"wavelet-HHL","glcm","SumAverage","2.9941006548839195","4.99908915582571"
"wavelet-HHL","glcm","SumEntropy","1.475085424205569","1.496827092906496"
"wavelet-HHL","glcm","SumSquares","0.2499787749535637","0.25162119941637984"
"wavelet-HHL","gldm","DependenceEntropy","4.811180878978897","4.82537813629766"
"wavelet-HHL","gldm","DependenceNonUniformity","40.08183632734531","191.94464944649445"
"wavelet-HHL","gldm","DependenceNonUniformityNormalized","0.08000366532404253","0.07869809325399527"
"wavelet-HHL","gldm","DependenceVariance","12.29737730128565","12.310371927007504"
"wavelet-HHL","gldm","GrayLevelNonUniformity","250.5249500998004","1217.5362853628537"
"wavelet-HHL","gldm","GrayLevelVariance","0.249975099700798","0.2516329140331174"
"wavelet-HHL","gldm","HighGrayLevelEmphasis","2.4850299401197606","6.514965149651497"
"wavelet-HHL","gldm","LargeDependenceEmphasis","116.12574850299401","136.87207872078721"
"wavelet-HHL","gldm","LargeDependenceHighGrayLevelEmphasis","288.67664670658684","887.5473554735547"
"wavelet-HHL","gldm","LargeDependenceLowGrayLevelEmphasis","72.9880239520958","24.772268347683475"
"wavelet-HHL","gldm","LowGrayLevelEmphasis","0.6287425149700598","0.1804729852854084"
"wavelet-HHL","gldm","SmallDependenceEmphasis","0.016647467529429985","0.014353763825518543"
"wavelet-HHL","gldm","SmallDependenceHighGrayLevelEmphasis","0.041636038637861444","0.09325014465129837"
"wavelet-HHL","gldm","SmallDependenceLowGrayLevelEmphasis","0.010400324752322122","0.0029261501390733884"
"wavelet-HHL","glrlm","GrayLevelNonUniformity","161.98348496611177","740.9972601599317"
"wavelet-HHL","glrlm","GrayLevelNonUniformityNormalized","0.5000658481079889","0.4986888420731859"
"wavelet-HHL","glrlm","GrayLevelVariance","0.24996707594600545","0.25269750255254064"
"wavelet-HHL","glrlm","HighGrayLevelRunEmphasis","2.4878298699355463","6.524636227682986"
"wavelet-HHL","glrlm","LongRunEmphasis","3.2326059141164096","3.7953304081634553"
"wavelet-HHL","glrlm","LongRunHighGrayLevelEmphasis","8.035902549175127","24.6539068298204"
"wavelet-HHL","glrlm","LongRunLowGrayLevelEmphasis","2.0317817553517314","0.6862580024825723"
"wavelet-HHL","glrlm","LowGrayLevelRunEmphasis","0.6280425325161134","0.1804239829273639"
"wavelet-HHL","glrlm","RunEntropy","2.412275014882585","2.5755900906725184"
